article_link,headline,classes
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi power india ever rajdeep sir sleep couch tonight wife think otherwis fyi indira india power prime minist,1
https://www.huffingtonpost.com/entry/barcelona-ref...,bargain ministeri post maran raja happili return modi power return post spineless cadr welcom,1
https://entertainment.theonion.com/nuclear-bomb-de...,must resourc develop area center help need creat resourc incom gener easili util develop jagan wrote mani letter modi obstruct polavaram fund,1
https://www.theonion.com/cosby-lawyer-asks-why-acc...,bhai mere shant iss keht lathi mar maham lagana dont worri paki go get alot lathi modi sarkar,2
https://www.theonion.com/stock-analysts-confused-f...,name modi congress wet pant,2
https://www.huffingtonpost.com/entry/bloomberg-phi...,notebandhi gst closur shell compani kashi vishwanath project tripl talaq nrc etc mani step taken modi sarkar show modiji vote raajniti nahi kart,1
https://www.huffingtonpost.com/entry/versace-black...,opposit scare modi biopic crystal clear oppos modi last ride,1
https://www.huffingtonpost.com/entry/roseanne-revi...,suddenli modi support worri fiscal math social etc co parti scheme,0
https://local.theonion.com/mom-starting-to-fear-so...,titl reserv prime moron narendra fekuda modi,2
https://politics.theonion.com/boehner-just-wants-w...,havent got singl penni modi came increas excis tax fuel lpg rais cancel price railway ticket cheat demonetis win wait big one game changer,1
https://www.huffingtonpost.com/entry/jk-rowling-wi...,arun jaitley respond rahul gandhi offer rs tantamount takeaway alreadi get,0
https://www.huffingtonpost.com/entry/advancing-the...,right sir mai mumbai job karta one modi,1
https://www.huffingtonpost.com/entry/how-meat-is-g...,champion freedom speech congi turn hypocrit film modi alright suit abus anyon allow other abus select freedom speech modifilmscarescong,1
https://www.huffingtonpost.com/entry/boxed-college...,chu dv spoke harshli protest told learn hindi compet other state peopl show credibl like modi,1
https://politics.theonion.com/top-snake-handler-le...,modi today far better fan follow mani other tag tweet though perform respons alreadi also tag one tweet koi aarop nahi lagayega saab bjp join karn wale hain,1
https://www.huffingtonpost.com/entry/fridays-morni...,main point set rule reason talk movi modi entir amount make movi ad campaign anjali damania polit analyst,1
https://www.huffingtonpost.com/entry/airline-passe...,cant play shift narr long modi own game wait,2
https://www.huffingtonpost.com/entry/facebook-heal...,even modi hater accept acknowleg good work modi whith choic congress famili terrorist friend pakistankil peopl mumbai blast loot india bleed indiatukd tukd leader pappu rahul sonia th richest ladi world,1
https://www.huffingtonpost.comhttp://www.theguardi...,believ modi anymor peopl countri right question elect repres longer democraci right label antin question elect,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,per month mustv thought modi per year deta hai toh mai per month doonga piddi would said wah sirje idea aap toh mahan balki aap purush nahi aap mahapurush rahul would thought sahi hai main great hoon,1
https://www.huffingtonpost.com/entry/barcelona-ref...,belong pappu gang afteral pappu mindsettheir pappu head even dont know basic calcul expect follow understand simpl logicif understand matter call pappu follow,0
https://entertainment.theonion.com/nuclear-bomb-de...,day far name make opposit shiver,2
https://www.theonion.com/cosby-lawyer-asks-why-acc...,need present white paper peopl know chunao juml appear learnt mani thing modi,1
https://www.theonion.com/stock-analysts-confused-f...,well plan go execut one elect stunt fake pulwamafak air strikemodi jumla previou jumla unresolv tri make peopl fool find new elect hatkhandasneech polit modi,1
https://www.huffingtonpost.com/entry/bloomberg-phi...,modi vote india safe safe futur trust action duti honour,1
https://www.huffingtonpost.com/entry/versace-black...,naara hyperbol mention strengthen villag,0
https://www.huffingtonpost.com/entry/roseanne-revi...,modi alreadi give congress promis financ minist arun jaitley dissect rahul gandhi nyay minimum incom scheme poor,1
https://local.theonion.com/mom-starting-to-fear-so...,said well modi need countri long time,2
https://politics.theonion.com/boehner-just-wants-w...,line seem question modi govt poor rather question opposit,2
https://www.huffingtonpost.com/entry/jk-rowling-wi...,modi promis credit lakh ask noth done,0
https://www.huffingtonpost.com/entry/advancing-the...,biopic rama rao titl mahanayakudu ntr releas andhra pradesh recent code period congressi complain modi film cec shamelessli silent select allerg modi neglect incid,2
https://www.huffingtonpost.com/entry/how-meat-is-g...,unveil india narendra modi done,0
https://www.huffingtonpost.com/entry/boxed-college...,absolut preposter ban film talk narendra modi anand ranganathan scientist author,1
https://politics.theonion.com/top-snake-handler-le...,modi,0
https://www.huffingtonpost.com/entry/fridays-morni...,modi never sold india like congress rememb,0
https://www.huffingtonpost.com/entry/airline-passe...,advic sir becom stress hate modi,0
https://www.huffingtonpost.com/entry/facebook-heal...,sir ask give full video lakh check sentenc broken make dont illog buy herd mental might like modi okay lakh stori fake,2
https://www.huffingtonpost.comhttp://www.theguardi...,announc gupta alreadi label failur seem got lakh black money modi brought back switzerland,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,reaction say say countri need protect modi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,info suppprt bjp sinceat era year old vote modi cant bhakt follow tweet check wht said abt modi make fun dyslex children pl share link save time thank mam,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi prepar incom talk spend scamfam rahul first show gener incom one slab gst pl enlighten,1
https://www.theonion.com/cosby-lawyer-asks-why-acc...,increas corpor tax economi boom co make huge profit modi raj,1
https://www.theonion.com/stock-analysts-confused-f...,sir one month day night reach peopl convey modi achiev peopl trust modi one month rest,0
https://www.huffingtonpost.com/entry/bloomberg-phi...,bit unfair say ddnt gener job time republ swarajya cell etc mani peopl employ earn modi corpor,0
https://www.huffingtonpost.com/entry/versace-black...,let see modi aat bjp govt,0
https://www.huffingtonpost.com/entry/roseanne-revi...,herea modi supportera hindu sindhipareshaan anyth,0
https://www.huffingtonpost.comhttp://www.theguardi...,modi attend day parliament,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bluff announc latest announc congress parti test arithmet less rd exist dbt modi govern averag lakh annual claim congress parti bluff announc,1
https://www.huffingtonpost.com/entry/barcelona-ref...,arent analys dispassion come consid decis upa introduc aadhaar use great effect modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,road delhi via address ralli bengal april,0
https://www.theonion.com/cosby-lawyer-asks-why-acc...,modi alreadi given lac calcul much internet data use past year calcul cost rate sure may cross lac,1
https://www.theonion.com/stock-analysts-confused-f...,got isnt modi alreadi give,0
https://www.huffingtonpost.com/entry/bloomberg-phi...,modi led govt make countri strong ad modernis armour helicopt,1
https://www.huffingtonpost.com/entry/versace-black...,there mani wise economist congress subramaniyam swami spoke modi jait econom theori,1
https://www.huffingtonpost.com/entry/roseanne-revi...,vote modi elect date nagar rd april oral possibl,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,beef biryani slept asaduddin owaisi attack pulwama,0
https://www.huffingtonpost.com/entry/barcelona-ref...,give alm els vote modi jee,0
https://entertainment.theonion.com/nuclear-bomb-de...,pleas stick poster parti candid forthcom lok sabha poll instead giggl kind help parti bcoz cant take govt led modi,1
https://www.theonion.com/cosby-lawyer-asks-why-acc...,modi jacket deliv time,0
https://www.theonion.com/stock-analysts-confused-f...,ju imagin modi announc kyr poor pplwhich probabl wud happen wat wudv comment frm manmohan singh self proclaim economist congi etc,2
https://www.huffingtonpost.com/entry/bloomberg-phi...,expel bjp leader singh even speak truth crime parti lost intern democracyforg narendra modi could work chowkidar watchman strap eye,0
https://www.huffingtonpost.com/entry/versace-black...,actual want save famili mani case near final want destroy evid cost take augusta case one accus alreadi turn approv mallya nirav modi return congress oversav gandhi famili real mission,1
https://www.huffingtonpost.com/entry/roseanne-revi...,sir namast daughter big fan sir refer modi thatha mean grand father feel bless life feel bless india,1
https://www.huffingtonpost.comhttp://www.theguardi...,pak premi gang gone close ear eye unfortun shame incid took place countri modi critic silent would use speaker abus govt modi uncertain term without observ ethic,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,ye support sir rahul cheater like modi modi said lak put everyon bank account that everyon select cheat everyon,0
https://www.huffingtonpost.com/entry/barcelona-ref...,anoth patakha phuss unless realis primari point display modi mugshot everi petrol station countri,1
https://entertainment.theonion.com/nuclear-bomb-de...,ask white paper demo lakh smart citi clean ganga laal aankh love letter modi also dallal media also day report card disappear ask,1
https://www.theonion.com/cosby-lawyer-asks-why-acc...,main point set rule reason talk movi modi entir amount make movi ad campaign anjali damania polit analyst,1
https://www.theonion.com/stock-analysts-confused-f...,like narendra modi,0
https://www.huffingtonpost.com/entry/bloomberg-phi...,kaudi economist jobless noth name teach everyon econom pati aur khudko modi govt mein kuch kaam nahi mila toh saat badminton khelt govt gaali dena start kiya,0
https://www.huffingtonpost.com/entry/versace-black...,thank modi offer hous rmv nd stage mtr dv live time pl collect cooli buy burnol,1
https://www.huffingtonpost.com/entry/roseanne-revi...,honestli feel absolut pathet common man ask curb support next peopl phone tap advoc support narendra modi taken task,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi govt slash india educ budget clear indic dont care india futur congress presid shri hand ensur increas budget gdp,2
https://www.huffingtonpost.com/entry/barcelona-ref...,mean,2
https://entertainment.theonion.com/nuclear-bomb-de...,side bar rona wilson quiet commit prison right via,2
https://www.theonion.com/cosby-lawyer-asks-why-acc...,time vote kar narendra modi appeal everyon tweetstorm,0
